region,site,catchment,dec_water_yr,FWACamgL,FWADOCmgL,FWANH4NmgL,FWANO3NmgL,FWATDPmgL,FWASO4SmgL
EF,BBWM,EB,2007.6666666666667,0.064019032,0.171105413,NA,NA,NA,0.204860902
EF,BBWM,EB,2007.75,0.087649277,0.147250786,NA,NA,NA,0.224382149
EF,BBWM,EB,2007.8333333333333,0.103927,0.2494248,NA,NA,NA,0.3325664
EF,BBWM,EB,2007.9166666666667,NA,NA,NA,NA,NA,NA
EF,BBWM,EB,2008,0.099203045,0.148804568,NA,NA,NA,0.238087309
EF,BBWM,EB,2008.0833333333333,0.079789116,0.223174851,NA,NA,NA,0.183984315
EF,BBWM,EB,2008.1666666666667,0.083739741,0.135030332,NA,NA,NA,0.209349353
EF,BBWM,EB,2008.25,0.077360793,0.157994544,0.010413953,NA,NA,0.195187233
EF,BBWM,EB,2008.3333333333333,0.061452487,0.200082068,6.32599e-4,0.001897797,NA,0.177850727
EF,BBWM,EB,2008.4166666666667,0.0686586,0.131473916,0.001022575,NA,NA,0.189322439
EF,BBWM,EB,2008.5,0.066135364,0.148484558,NA,9.95586e-4,NA,0.184325659
EF,BBWM,EB,2008.5833333333333,0.073114472,0.160120694,NA,NA,NA,0.198871365
EF,BBWM,EB,2008.6666666666667,0.078884349,0.168286612,NA,NA,NA,0.210358265
EF,BBWM,EB,2008.75,0.090936125,0.4364934,NA,NA,NA,0.2182467
EF,BBWM,EB,2008.8333333333333,0.077667865,0.274944241,NA,NA,NA,0.178118303
EF,BBWM,EB,2008.9166666666667,0.061345018,0.377507805,NA,0.001101064,NA,0.159811638
EF,BBWM,EB,2009,0.068501789,0.252360591,NA,NA,NA,0.214821611
EF,BBWM,EB,2009.0833333333333,0.086281467,0.138413637,NA,NA,NA,0.188911001
EF,BBWM,EB,2009.1666666666667,0.083941038,0.121914365,NA,NA,NA,0.187601559
EF,BBWM,EB,2009.25,0.179074215,0.248465474,NA,0.002611499,NA,0.405901555
EF,BBWM,EB,2009.3333333333333,0.106461805,0.13485162,NA,NA,NA,0.236581789
EF,BBWM,EB,2009.4166666666667,0.076653911,0.118018096,NA,0.00101241,NA,0.180498265
EF,BBWM,EB,2009.5,0.057788659,0.170449539,NA,NA,NA,0.168505247
EF,BBWM,EB,2009.5833333333333,0.0727489,0.133764106,NA,NA,NA,0.183984315
EF,BBWM,EB,2009.6666666666667,0.071775671,0.143794648,NA,NA,NA,0.186860051
EF,BBWM,EB,2009.75,0.074754509,0.140027958,NA,NA,NA,0.183786695
EF,BBWM,EB,2009.8333333333333,0.073312845,0.15226514,NA,NA,NA,0.189485507
EF,BBWM,EB,2009.9166666666667,0.078647459,0.153362546,NA,NA,NA,0.188753903
EF,BBWM,EB,2010,0.071293922,0.245309291,NA,NA,NA,0.17459736
EF,BBWM,EB,2010.0833333333333,0.074188376,0.203298296,NA,NA,NA,0.177166271
EF,BBWM,EB,2010.1666666666667,0.078141784,0.118863558,NA,NA,NA,0.195464518
EF,BBWM,EB,2010.25,0.078150477,0.110330085,NA,NA,NA,0.18939998
EF,BBWM,EB,2010.3333333333333,0.07794525,0.113577364,NA,NA,NA,0.178160571
EF,BBWM,EB,2010.4166666666667,0.071522795,0.130375838,NA,NA,NA,0.167840159
EF,BBWM,EB,2010.5,0.072583937,0.129661305,NA,NA,NA,0.174201448
EF,BBWM,EB,2010.5833333333333,0.083941038,0.127590378,NA,NA,NA,0.196981637
EF,BBWM,EB,2010.6666666666667,0.088563878,0.129050223,NA,NA,NA,0.192310136
EF,BBWM,EB,2010.75,NA,0.2182467,NA,NA,NA,0.5819912
EF,BBWM,EB,2010.8333333333333,NA,NA,NA,NA,NA,NA
EF,BBWM,EB,2010.9166666666667,NA,NA,NA,NA,NA,NA
EF,BBWM,EB,2011,0.088628102,0.183903311,NA,NA,NA,0.150667773
EF,BBWM,EB,2011.0833333333333,0.07697303,0.158264059,NA,NA,NA,0.156198929
EF,BBWM,EB,2011.1666666666667,0.072087546,0.136900203,NA,NA,NA,0.158724873
EF,BBWM,EB,2011.25,0.0623562,0.09976992,NA,NA,NA,0.137777509
EF,BBWM,EB,2011.3333333333333,0.017529855,0.021035827,NA,NA,NA,0.028047769
EF,BBWM,EB,2011.4166666666667,0.063769161,0.119079148,NA,4.55494e-4,NA,0.144716953
EF,BBWM,EB,2011.5,0.058761183,0.139110715,NA,NA,NA,0.154311978
EF,BBWM,EB,2011.5833333333333,0.06345985,0.151199989,NA,NA,NA,0.163340135
EF,BBWM,EB,2011.6666666666667,0.070544388,0.129625313,NA,NA,NA,0.169306531
EF,BBWM,EB,2011.75,0.040416056,0.0727489,NA,NA,NA,0.129331378
EF,BBWM,EB,2011.8333333333333,0.071618088,0.174145035,NA,NA,NA,0.144743925
EF,BBWM,EB,2011.9166666666667,0.063655288,0.092754848,NA,NA,NA,0.11639824
EF,BBWM,EB,2012,0.078848501,0.150853547,NA,NA,NA,0.152341255
EF,BBWM,EB,2012.0833333333333,0.082295136,0.126405329,NA,NA,NA,0.163273549
EF,BBWM,EB,2012.1666666666667,0.081970592,0.115441916,NA,NA,NA,0.160298046
EF,BBWM,EB,2012.25,0.07068719,0.077755909,NA,0.00206171,NA,0.131949422
EF,BBWM,EB,2012.3333333333333,0.093118592,0.094282574,NA,0.004073938,NA,0.167613466
EF,BBWM,EB,2012.4166666666667,0.088221614,0.10179417,NA,0.002850237,NA,0.165042281
EF,BBWM,EB,2012.5,0.068436465,0.237933902,NA,0.004593681,NA,0.140997868
EF,BBWM,EB,2012.5833333333333,0.078428182,0.134139236,NA,6.31031e-4,NA,0.168755813
EF,BBWM,EB,2012.6666666666667,0.07522195,0.126125572,NA,NA,NA,0.151680426
EF,BBWM,EB,2012.75,0.084346551,0.139171809,NA,NA,NA,0.168693101
EF,BBWM,EB,2012.8333333333333,0.068767617,0.217160896,NA,NA,NA,0.150564888
EF,BBWM,EB,2012.9166666666667,0.104341052,0.123470245,NA,NA,NA,0.176220443
EF,BBWM,EB,2013,0.074847426,0.1859294,NA,NA,NA,0.158928366
EF,BBWM,EB,2013.0833333333333,0.077728374,0.132624038,NA,NA,NA,0.161286376
EF,BBWM,EB,2013.1666666666667,0.074147917,0.091495732,NA,9.79312e-4,NA,0.138782517
EF,BBWM,EB,2013.25,0.043174421,0.055695004,NA,0.001511105,NA,0.082894889
EF,BBWM,EB,2013.3333333333333,0.05819912,0.06809297,NA,0.002036969,NA,0.11174231
EF,BBWM,EB,2013.4166666666667,0.055668723,0.103240178,NA,0.002656916,NA,0.113361764
EF,BBWM,EB,2013.5,0.069238229,0.125213924,NA,0.001365261,NA,0.151348918
EF,BBWM,EB,2013.5833333333333,0.076748468,0.122581356,NA,NA,NA,0.166036122
EF,BBWM,EB,2013.6666666666667,0.08186577,0.129496763,NA,NA,NA,0.169685414
EF,BBWM,EB,2013.75,0.08152894,0.131700595,NA,NA,NA,0.165566462
EF,BBWM,EB,2013.8333333333333,0.083192173,0.133815495,NA,NA,NA,0.16426029
EF,BBWM,EB,2013.9166666666667,0.072854486,0.158379318,NA,NA,NA,0.163869801
EF,BBWM,EB,2014,0.10184846,0.13094802,NA,NA,NA,0.186237184
EF,BBWM,EB,2014.0833333333333,0.032676811,0.085647641,NA,2.40777e-4,NA,0.066041555
EF,BBWM,EB,2014.1666666666667,0.041298502,0.093398151,NA,NA,NA,0.086409174
EF,BBWM,EB,2014.25,0.047946043,0.116176951,NA,9.03599e-4,NA,0.116545766
EF,BBWM,EB,2014.3333333333333,0.0519635,0.0623562,NA,0.001364042,NA,0.0935343
EF,BBWM,EB,2014.4166666666667,0.027087356,0.10215803,NA,0.001625241,NA,0.136210706
EF,BBWM,EB,2014.5,0.005137634,0.165534573,NA,0.00115083,NA,0.133167478
EF,BBWM,EB,2014.5833333333333,0.070614056,0.134002488,NA,NA,NA,0.144512488
EF,BBWM,EB,2014.6666666666667,0.073155318,0.15850319,NA,NA,NA,0.149561984
EF,BBWM,EB,2014.75,0.0623562,0.211120277,1.03927e-4,NA,NA,0.123524663
EF,BBWM,EB,2014.8333333333333,0.09488987,0.208757713,NA,NA,NA,0.151823791
EF,BBWM,EB,2014.9166666666667,NA,NA,NA,NA,NA,NA
EF,BBWM,EB,2015,0.049925716,0.199702863,NA,4.99257e-4,NA,0.110312058
EF,BBWM,EB,2015.0833333333333,0.058686327,0.193332693,7.75e-5,1.5502e-4,NA,0.120473064
EF,BBWM,EB,2015.1666666666667,0.053272817,0.115138023,1.20293e-4,4.01e-5,NA,0.122813891
EF,BBWM,EB,2015.25,0.008459174,0.015226514,NA,NA,NA,0.020302019
EF,BBWM,EB,2015.3333333333333,NA,NA,NA,NA,NA,NA
EF,BBWM,EB,2015.4166666666667,NA,NA,NA,NA,NA,NA
EF,BBWM,EB,2015.5,0.082163464,0.178020838,NA,2.79584e-4,NA,0.231883553
EF,BBWM,EB,2015.5833333333333,0.07780631,0.13304879,NA,2.72322e-4,NA,0.174286135
EF,BBWM,EB,2015.6666666666667,0.068396402,0.126844236,NA,1.45083e-4,NA,0.139279945
EF,BBWM,EB,2015.75,0.046934774,0.084482594,NA,NA,NA,0.093869548
EF,BBWM,EB,2015.8333333333333,NA,NA,NA,NA,NA,NA
EF,BBWM,EB,2015.9166666666667,NA,NA,NA,NA,NA,NA
EF,BBWM,EB,2016,0.044511755,0.242867265,NA,9.74e-5,NA,0.100151449
EF,BBWM,EB,2016.0833333333333,0.049942037,0.168804084,NA,1.16531e-4,NA,0.103879436
EF,BBWM,EB,2016.1666666666667,0.060142175,0.135319893,NA,2.42882e-4,NA,0.125835935
EF,BBWM,EB,2016.25,0.066810214,0.116546707,NA,0.001299088,NA,0.144508019
EF,BBWM,EB,2016.3333333333333,0.0652294,0.115782185,NA,0.002473281,NA,0.142055137
EF,BBWM,EB,2016.4166666666667,0.07243397,0.121878027,8.81805e-4,0.001212482,NA,0.128491564
EF,BBWM,EB,2016.5,0.083764506,0.132875751,0.001445798,3.21289e-4,NA,0.113827932
EF,BBWM,EB,2016.5833333333333,0.082959272,0.128267797,8.93408e-4,2.23352e-4,NA,0.132734835
EF,BBWM,EB,2016.6666666666667,0.03932373,0.053087035,6.88165e-4,NA,NA,0.047188476
EF,BBWM,EB,2016.75,NA,NA,NA,NA,NA,NA
EF,BBWM,EB,2016.8333333333333,NA,NA,NA,NA,NA,NA
EF,BBWM,EB,2016.9166666666667,NA,NA,NA,NA,NA,NA
EF,BBWM,EB,2017,NA,NA,NA,NA,NA,NA
EF,BBWM,EB,2017.0833333333333,NA,NA,NA,NA,NA,NA
EF,BBWM,EB,2017.1666666666667,NA,NA,NA,NA,NA,NA
EF,BBWM,EB,2017.25,NA,NA,NA,NA,NA,NA
EF,BBWM,EB,2017.3333333333333,NA,NA,NA,NA,NA,NA
EF,BBWM,EB,2017.4166666666667,NA,NA,NA,NA,NA,NA
EF,BBWM,EB,2017.5,NA,NA,NA,NA,NA,NA
EF,BBWM,EB,2017.5833333333333,NA,NA,NA,NA,NA,NA
EF,BBWM,EB,2017.6666666666667,NA,NA,NA,NA,NA,NA
EF,BBWM,EB,2017.75,NA,NA,NA,NA,NA,NA
EF,BBWM,EB,2017.8333333333333,NA,NA,NA,NA,NA,NA
EF,BBWM,EB,2017.9166666666667,NA,NA,NA,NA,NA,NA
EF,BBWM,EB,2018,NA,NA,NA,NA,NA,NA
EF,BBWM,EB,2018.0833333333333,NA,NA,NA,NA,NA,NA
EF,BBWM,EB,2018.1666666666667,NA,NA,NA,NA,NA,NA
EF,BBWM,EB,2018.25,NA,NA,NA,NA,NA,NA
EF,BBWM,EB,2018.3333333333333,NA,NA,NA,NA,NA,NA
EF,BBWM,EB,2018.4166666666667,NA,NA,NA,NA,NA,NA
EF,BBWM,EB,2018.5,NA,NA,NA,NA,NA,NA
EF,BBWM,EB,2018.5833333333333,NA,NA,NA,NA,NA,NA
EF,BBWM,EB,2018.6666666666667,NA,NA,NA,NA,NA,NA
EF,BBWM,EB,2018.75,NA,NA,NA,NA,NA,NA
EF,BBWM,EB,2018.8333333333333,NA,NA,NA,NA,NA,NA
EF,BBWM,EB,2018.9166666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1964,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1964.0833333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1964.1666666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1964.25,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1964.3333333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1964.4166666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1964.5,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1964.5833333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1964.6666666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1964.75,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1964.8333333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1964.9166666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1965,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1965.0833333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1965.1666666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1965.25,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1965.3333333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1965.4166666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1965.5,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1965.5833333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1965.6666666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1965.75,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1965.8333333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1965.9166666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1966,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1966.0833333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1966.1666666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1966.25,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1966.3333333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1966.4166666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1966.5,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1966.5833333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1966.6666666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1966.75,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1966.8333333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1966.9166666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1967,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1967.0833333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1967.1666666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1967.25,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1967.3333333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1967.4166666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1967.5,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1967.5833333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1967.6666666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1967.75,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1967.8333333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1967.9166666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1968,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1968.0833333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1968.1666666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1968.25,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1968.3333333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1968.4166666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1968.5,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1968.5833333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1968.6666666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1968.75,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1968.8333333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1968.9166666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1969,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1969.0833333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1969.1666666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1969.25,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1969.3333333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1969.4166666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1969.5,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1969.5833333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1969.6666666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1969.75,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1969.8333333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1969.9166666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1970,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1970.0833333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1970.1666666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1970.25,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1970.3333333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1970.4166666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1970.5,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1970.5833333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1970.6666666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1970.75,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1970.8333333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1970.9166666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1971,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1971.0833333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1971.1666666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1971.25,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1971.3333333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1971.4166666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1971.5,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1971.5833333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1971.6666666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1971.75,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1971.8333333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1971.9166666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1972,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1972.0833333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1972.1666666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1972.25,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1972.3333333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1972.4166666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1972.5,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1972.5833333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1972.6666666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1972.75,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1972.8333333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1972.9166666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1973,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1973.0833333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1973.1666666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1973.25,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1973.3333333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1973.4166666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1973.5,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1973.5833333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1973.6666666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1973.75,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1973.8333333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1973.9166666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1974,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1974.0833333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1974.1666666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1974.25,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1974.3333333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1974.4166666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1974.5,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1974.5833333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1974.6666666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1974.75,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1974.8333333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1974.9166666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1975,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1975.0833333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1975.1666666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1975.25,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1975.3333333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1975.4166666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1975.5,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1975.5833333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1975.6666666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1975.75,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1975.8333333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1975.9166666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1976,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1976.0833333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1976.1666666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1976.25,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1976.3333333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1976.4166666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1976.5,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1976.5833333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1976.6666666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1976.75,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1976.8333333333333,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1976.9166666666667,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,1977,0.221859706,NA,0.002884176,9.98369e-4,NA,0.066491354
EF,SEF,WS80,1977.0833333333333,0.003743463,NA,0,1.5e-5,NA,0.002622616
EF,SEF,WS80,1977.1666666666667,0.170624375,NA,4.91005e-4,6.44445e-4,NA,0.139510468
EF,SEF,WS80,1977.25,0.088235294,NA,4.20168e-4,3.76471e-4,NA,0.062010756
EF,SEF,WS80,1977.3333333333333,0.181045483,NA,0.001581395,7.68092e-4,NA,0.147155434
EF,SEF,WS80,1977.4166666666667,0.09482603,NA,6.69022e-4,2.97797e-4,NA,0.069920985
EF,SEF,WS80,1977.5,0,NA,0,3.09859e-4,NA,0.038693662
EF,SEF,WS80,1977.5833333333333,0,NA,0,0,NA,0
EF,SEF,WS80,1977.6666666666667,0.845885287,NA,0,0.008458853,NA,0.193654863
EF,SEF,WS80,1977.75,0,NA,0,0,NA,0
EF,SEF,WS80,1977.8333333333333,0.646619217,NA,0,0.004783889,NA,0.175614138
EF,SEF,WS80,1977.9166666666667,0,NA,0,0,NA,0
EF,SEF,WS80,1978,0,NA,0,0,NA,0
EF,SEF,WS80,1978.0833333333333,0.211397059,NA,8.45588e-4,0.002198529,NA,0.0574425
EF,SEF,WS80,1978.1666666666667,0.397216888,NA,0.005838134,0.009413751,NA,0.162626909
EF,SEF,WS80,1978.25,0.363414634,NA,0.00402439,0.001847561,NA,0.118377439
EF,SEF,WS80,1978.3333333333333,0.267206137,NA,0.008571278,0.006126215,NA,0.165403765
EF,SEF,WS80,1978.4166666666667,0.360666959,NA,0.006779626,8.08596e-4,NA,0.178135803
EF,SEF,WS80,1978.5,0.34897508,NA,0.013325965,0.001716841,NA,0.072658378
EF,SEF,WS80,1978.5833333333333,0.136426558,NA,0.002326821,0.001742508,NA,0.068826938
EF,SEF,WS80,1978.6666666666667,0.387372165,NA,0.004842152,0.002582481,NA,0.147806692
EF,SEF,WS80,1978.75,0,NA,0,0,NA,0
EF,SEF,WS80,1978.8333333333333,0.120990566,NA,8.96226e-4,0.001209906,NA,0.028650566
EF,SEF,WS80,1978.9166666666667,0,NA,0,0,NA,0
EF,SEF,WS80,1979,1.148034681,NA,0.007335002,0.005026946,NA,0.113877482
EF,SEF,WS80,1979.0833333333333,0,NA,0,0,NA,0
EF,SEF,WS80,1979.1666666666667,0.070798755,NA,4.71992e-4,4.72e-5,NA,0.030648781
EF,SEF,WS80,1979.25,0.235736727,NA,0.002175979,1.89759e-4,NA,0.107998475
EF,SEF,WS80,1979.3333333333333,0.428008219,NA,0.001822951,0.001579856,NA,0.191619563
EF,SEF,WS80,1979.4166666666667,0.194989411,NA,0.00169417,5.51404e-4,NA,0.07371319
EF,SEF,WS80,1979.5,0.463817523,NA,0.007088274,0.002475461,NA,0.139314872
EF,SEF,WS80,1979.5833333333333,0.547374652,NA,0.003540656,7.42637e-4,NA,0.132001301
EF,SEF,WS80,1979.6666666666667,0.48839779,NA,0.02441989,0.001314917,NA,0.201419006
EF,SEF,WS80,1979.75,0,NA,0,0,NA,0
EF,SEF,WS80,1979.8333333333333,0,NA,0,0,NA,0
EF,SEF,WS80,1979.9166666666667,0.616034295,NA,0.009318145,0.001643541,NA,0.112850502
EF,SEF,WS80,1980,1.016091954,NA,0.036475096,0.009118774,NA,0.416441379
EF,SEF,WS80,1980.0833333333333,0.155718783,NA,0.001112277,7.2298e-4,NA,0.066669885
EF,SEF,WS80,1980.1666666666667,0.454989842,NA,0.006327187,0.00414003,NA,0.155075228
EF,SEF,WS80,1980.25,0.247448905,NA,0.002798669,0.001811186,NA,0.083930591
EF,SEF,WS80,1980.3333333333333,0.189421914,NA,0.00388386,9.9482e-4,NA,0.071511045
EF,SEF,WS80,1980.4166666666667,0.189763743,NA,0.003872169,4.66857e-4,NA,0.060447853
EF,SEF,WS80,1980.5,0.248272582,NA,0.005227214,0.001924364,NA,0.048997882
EF,SEF,WS80,1980.5833333333333,0.466013177,NA,0.004820826,6.42777e-4,NA,0.15250683
EF,SEF,WS80,1980.6666666666667,0.264231145,NA,0.006892986,0.002642311,NA,0.130070653
EF,SEF,WS80,1980.75,0,NA,0,0,NA,0
EF,SEF,WS80,1980.8333333333333,0,NA,0,0,NA,0
EF,SEF,WS80,1980.9166666666667,0,NA,0,0,NA,0
